,Rate,Ending_Date,Number_of_Wks,Spt/Week,Total_Spots,Total_Dollars,Length_in_Sec,AM,PM,10:00,10:30,11:00,11_AM,11_PM,11:30,11:35,12:00,12:05,12:30,12:35,1:00,1:05,1:30,1:35,2:00,3:00,3:30,4:00,4:30,4:59,5:00,5:30,6:00,6:30,7:00,7:30,7:58,8:00,8:30,9:00,9:30,Dark_Money,Liberal,Local,Renewable_Energy,Pro_Collective_Bargaining,Casino_Expansion,Anti_2nd_Detroit_Bridge,Homecare_in_State_Constitution,Romney_for_President,Govt_Emergency_Fund,McCormack_for_Supreme_Ct_D,Universal_Healthcare,Stabenow_for_Senate_D_I,In_Place,Percentage_of_Vote
51,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
52,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
53,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
54,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
55,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
56,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
57,300.0,30.0,1.0,4.0,4.0,1200.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
58,400.0,30.0,1.0,4.0,4.0,1600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
59,300.0,30.0,1.0,4.0,4.0,1200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
60,800.0,30.0,1.0,4.0,4.0,3200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
61,800.0,30.0,1.0,4.0,4.0,3200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
62,1000.0,30.0,1.0,4.0,4.0,4000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
63,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
64,1800.0,30.0,1.0,8.0,8.0,14400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
65,750.0,30.0,1.0,2.0,2.0,1500.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
66,4000.0,30.0,1.0,1.0,1.0,4000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
67,3500.0,30.0,1.0,1.0,1.0,3500.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
68,2500.0,30.0,1.0,2.0,2.0,5000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
69,3500.0,30.0,1.0,1.0,1.0,3500.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
70,2000.0,30.0,1.0,2.0,2.0,4000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
71,500.0,30.0,1.0,2.0,2.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
72,500.0,30.0,1.0,2.0,2.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
73,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
74,2500.0,30.0,1.0,2.0,2.0,5000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
75,300.0,30.0,1.0,1.0,1.0,300.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
76,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
77,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
78,800.0,30.0,1.0,1.0,1.0,800.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
79,800.0,30.0,1.0,1.0,1.0,800.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
80,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
81,1500.0,30.0,1.0,1.0,1.0,1500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
82,1800.0,30.0,1.0,2.0,2.0,3600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
83,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
84,400.0,30.0,1.0,3.0,3.0,1200.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
85,450.0,30.0,1.0,3.0,3.0,1350.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
86,450.0,30.0,1.0,3.0,3.0,1350.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
87,400.0,30.0,1.0,3.0,3.0,1200.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
88,1000.0,30.0,1.0,3.0,3.0,3000.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
89,600.0,30.0,1.0,3.0,3.0,1800.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
90,1000.0,30.0,1.0,3.0,3.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
91,1000.0,30.0,1.0,3.0,3.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
92,1500.0,30.0,1.0,3.0,3.0,4500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
93,2000.0,30.0,1.0,3.0,3.0,6000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
94,2000.0,30.0,1.0,3.0,3.0,6000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
95,1250.0,30.0,1.0,3.0,3.0,3750.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
96,2500.0,30.0,1.0,1.0,1.0,2500.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
97,3000.0,30.0,1.0,2.0,2.0,6000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
98,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
99,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
100,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
101,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
102,3500.0,30.0,1.0,2.0,2.0,7000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
103,400.0,30.0,1.0,2.0,2.0,800.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
104,450.0,30.0,1.0,2.0,2.0,900.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
105,450.0,30.0,1.0,2.0,2.0,900.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
106,400.0,30.0,1.0,2.0,2.0,800.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
107,1000.0,30.0,1.0,2.0,2.0,2000.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
108,600.0,30.0,1.0,2.0,2.0,1200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
109,1000.0,30.0,1.0,2.0,2.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
110,1000.0,30.0,1.0,2.0,2.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
111,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
112,2000.0,30.0,1.0,2.0,2.0,4000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
113,2000.0,30.0,1.0,2.0,2.0,4000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
114,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
115,4000.0,30.0,1.0,1.0,1.0,4000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
116,3500.0,30.0,1.0,1.0,1.0,3500.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
117,300.0,30.0,1.0,4.0,4.0,1200.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
118,400.0,30.0,1.0,4.0,4.0,1600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
119,250.0,30.0,1.0,4.0,4.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
120,600.0,30.0,1.0,4.0,4.0,2400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
121,600.0,30.0,1.0,4.0,4.0,2400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
122,750.0,30.0,1.0,4.0,4.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
123,750.0,30.0,1.0,2.0,2.0,1500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
124,1500.0,30.0,1.0,8.0,8.0,12000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
125,500.0,30.0,1.0,6.0,6.0,3000.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
126,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
127,2000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
128,2000.0,30.0,1.0,2.0,2.0,4000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
129,2000.0,30.0,1.0,2.0,2.0,4000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
130,700.0,30.0,1.0,2.0,2.0,1400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
131,700.0,30.0,1.0,2.0,2.0,1400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
132,750.0,30.0,1.0,2.0,2.0,1500.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
133,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
134,2000.0,30.0,1.0,2.0,2.0,4000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
135,300.0,30.0,1.0,1.0,1.0,300.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
136,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
137,250.0,30.0,1.0,1.0,1.0,250.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
138,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
139,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
140,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
141,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
142,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
143,500.0,30.0,1.0,1.0,1.0,500.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
144,400.0,30.0,1.0,3.0,3.0,1200.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
145,450.0,30.0,1.0,3.0,3.0,1350.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
146,450.0,30.0,1.0,3.0,3.0,1350.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
147,400.0,30.0,1.0,3.0,3.0,1200.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
148,1000.0,30.0,1.0,3.0,3.0,3000.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,300,0,0,0,0,0,47.2
